feature,mean_abs_shap
pos9_bit37,0.0001439719324232275
pos6_bit37,0.000143452081685488
pos10_bit103,0.00014318995747138088
pos0_bit14,0.0001431699983676639
pos7_bit123,0.00014291861889872886
pos1_bit40,0.00014279765979656402
pos0_bit47,0.00014253985034729603
pos2_bit16,0.0001422936456771982
pos6_bit2,0.00014207399266116268
pos13_bit80,0.00014206930656734555
pos10_bit69,0.00014201609650179618
pos7_bit30,0.00014167795230901118
pos1_bit74,0.0001412582784659589
pos2_bit87,0.00014124817522962406
pos6_bit95,0.00014120023198470167
pos9_bit101,0.00014105163738264677
pos7_bit50,0.00014076368146666394
pos10_bit83,0.000140756987151303
pos9_bit42,0.00013982878943441426
pos3_bit2,0.0001394777786809511
pos8_bit111,0.00013860169561565738
pos9_bit121,0.0001384872142931193
pos14_bit1,0.00013798659797287935
pos13_bit27,0.00013755880222722844
pos0_bit40,0.0001373029582101976
pos5_bit56,0.00013723079404672178
pos8_bit87,0.00013683219478204266
pos3_bit87,0.00013661734249961673
pos5_bit36,0.00013626019772107768
pos0_bit123,0.000136195990008954
pos1_bit61,0.00013615878854542207
pos7_bit41,0.0001358090845892714
pos2_bit22,0.00013542280111305792
pos9_bit95,0.0001352313086848073
pos9_bit2,0.0001344933140647668
pos5_bit101,0.0001337891834767589
pos2_bit94,0.00013375967604032784
pos3_bit93,0.00013372176424820642
pos6_bit3,0.00013345456427332858
pos8_bit56,0.00013237514860523107
pos10_bit88,0.00013234101893542426
pos0_bit41,0.00013208671497924184
pos8_bit41,0.0001319118008243799
pos5_bit91,0.0001317295243209867
pos6_bit15,0.00013135847115403683
pos10_bit4,0.00013116133562859726
pos6_bit78,0.00013100914951039342
pos4_bit56,0.00013082407800544803
pos5_bit3,0.00013049627726920019
pos10_bit111,0.0001300567681690016
pos10_bit61,0.00012984510307098376
pos0_bit50,0.00012984267807326984
pos1_bit59,0.00012975699895573893
pos8_bit37,0.00012908977118976343
pos8_bit98,0.00012878228393286173
pos8_bit54,0.00012847748025103514
pos9_bit112,0.00012807092648101272
pos1_bit111,0.0001280327711828818
pos8_bit22,0.0001276086427755081
pos0_bit45,0.00012757361077070197
pos8_bit38,0.0001274552318671509
pos9_bit82,0.0001272216038662659
pos8_bit36,0.00012692314747841517
pos3_bit115,0.0001258176340275738
pos4_bit105,0.00012576113300393632
pos1_bit51,0.00012536280176405295
pos7_bit98,0.00012529284917250197
pos6_bit62,0.0001245994697725293
pos13_bit118,0.0001245280439444244
pos8_bit79,0.00012439665058581385
pos6_bit116,0.00012437388441354123
pos3_bit84,0.0001242756168901096
pos1_bit37,0.000124194465303989
pos4_bit24,0.00012402996607812253
pos10_bit122,0.0001233569496015323
